,neighborhood,latitude,longitude,name,categories
2062,Botafogo,-22950945,-43194927,Pri's Japanese Stravaganza,Japanese Restaurant
2063,Botafogo,-22956795,-43192495,Tanaka Lagoa,Japanese Restaurant
2064,Botafogo,-22952252,-43192317,Aka HiguÃª,Japanese Restaurant
2065,Humaitá,-22954818,-43197027,Manekineko - HumaitÃ¡,Japanese Restaurant
2066,Botafogo,-22957565,-43195963,Tanaka Lagoa,Japanese Restaurant
2067,Ipanema,-22983694,-43202673,Lapamaki Lounge,Japanese Restaurant
2068,Ipanema,-22982245,-43205022,Temakeria e Cia.,Japanese Restaurant
2069,Ipanema,-22983492,-43200535,Yosuki,Japanese Restaurant
2070,Ipanema,-22983001,-43205165,ZaoIpanema,Japanese Restaurant
2071,Ipanema,-22983101,-43211441,Gurume,Japanese Restaurant
2072,Ipanema,-22982894,-43208237,Manekineko,Japanese Restaurant
2073,Ipanema,-22983751,-43202925,Minimok,Japanese Restaurant
2074,Ipanema,-22982729,-43207229,Ko Ba Izakaya,Japanese Restaurant
2075,Ipanema,-22984281,-43200616,Koni Store,Japanese Restaurant
2076,Ipanema,-22983745,-43200541,Rio Sushi,Japanese Restaurant
2077,Ipanema,-229839,-43207194,Koni Store,Japanese Restaurant
2078,Ipanema,-22983745,-43200541,NisshÃµki,Japanese Restaurant
2079,Ipanema,-22985321,-43207291,Dombri Edo,Japanese Restaurant
2080,Ipanema,-22983492,-4320263,Japanahara,Japanese Restaurant
2081,Ipanema,-22983474,-43202605,Japa Nao,Japanese Restaurant
2082,Ipanema,-22984775,-43211544,BentÃ´,Japanese Restaurant
2083,Ipanema,-229844,-4320614,Kabuki Sushi,Japanese Restaurant
2084,Ipanema,-22985817,-43198583,Boodah Sushi Lounge,Japanese Restaurant
2085,Ipanema,-22984433,-43194346,Chan Chan,Japanese Restaurant
2086,Ipanema,-22983511,-43211514,Bahl,Japanese Restaurant
2087,Ipanema,-22983688,-43202923,Lapamaki - Ipanema,Japanese Restaurant
2088,Ipanema,-22984591,-43200875,YiÃ¡,Japanese Restaurant
2089,Ipanema,-22985913,-43198522,Suen,Japanese Restaurant
2090,Ipanema,-22982894,-43208237,Madame Butterfly,Japanese Restaurant
2091,Lagoa,-22980983,-43207501,Yasuto Tanaka,Japanese Restaurant
2092,Ipanema,-22984815,-43211231,BentÃ´ seu japa no seu tempo,Japanese Restaurant
2093,Ipanema,-229762,-43198604,Francisco JosÃ© de Albuquerque Paiva - Ipanema,Japanese Restaurant
2094,Ipanema,-22984017,-43211526,Mok Sakebar,Japanese Restaurant
2095,Jardim Botânico,-2296518,-43226382,YumÃª,Japanese Restaurant
2096,Gávea,-22975665,-43228453,Origami,Japanese Restaurant
2097,Gávea,-22974172,-43227413,Sushimar,Japanese Restaurant
2098,Gávea,-22976198,-43228654,Deusimar Sushi,Japanese Restaurant
2099,Gávea,-22975848,-43228708,Oki Oki,Japanese Restaurant
2100,Gávea,-22973729,-43227403,Pe'ahi Temakeria,Japanese Restaurant
2101,Gávea,-22974897,-43228811,Moji Sushi,Japanese Restaurant
2102,Gávea,-22974382,-43225132,Mandarim,Japanese Restaurant
2103,Gávea,-22976108,-43228463,Oki Oki,Japanese Restaurant
2104,Gávea,-22975388,-43228132,Koni Store,Japanese Restaurant
2105,Jardim Botânico,-2296534,-43226324,Miss Tanaka,Japanese Restaurant
2106,Gávea,-22972402,-43224736,Take Lounge,Japanese Restaurant
2107,Gávea,-22975605,-43228326,Koni Store,Japanese Restaurant
2108,Gávea,-22976637,-4322879,Kenji Tanaka San,Japanese Restaurant
2109,Ipanema,-22960276,-43208135,Okawari Sushi Bar,Japanese Restaurant
2110,Lagoa,-22963985,-43202641,Restaurante Ki,Japanese Restaurant
2111,Jardim Botânico,-22961321,-43208098,Nakombi,Japanese Restaurant
2112,Laranjeiras,-22935167,-43189093,Koni Store,Japanese Restaurant
2113,Laranjeiras,-22934318,-43187567,Fuji - Laranjeiras,Japanese Restaurant
2114,Laranjeiras,-2293573,-43189357,Sushi Laranjeiras,Japanese Restaurant
2115,Laranjeiras,-2293555,-43188976,Koni Japa Fast Food,Japanese Restaurant
2116,Laranjeiras,-2293555,-43188976,O Japa Sushi,Japanese Restaurant
2117,Laranjeiras,-2293601,-43190869,Mr. Wong,Japanese Restaurant
2118,Leblon,-22983278,-43226314,Manekineko - Leblon,Japanese Restaurant
2119,Leblon,-22982595,-43223161,Pabu Izakaya,Japanese Restaurant
2120,Leblon,-22983979,-43227397,Sushi Leblon,Japanese Restaurant
2121,Leblon,-22985478,-43228186,Togu,Japanese Restaurant
2122,Leblon,-22985105,-43227926,Minimok,Japanese Restaurant
2123,Leblon,-22986023,-43227885,Origami,Japanese Restaurant
2124,Leblon,-22982085,-43216812,Nori,Japanese Restaurant
2125,Leblon,-22981956,-43224714,Deusimar Sushi,Japanese Restaurant
2126,Leblon,-22983641,-43219171,Koni Store,Japanese Restaurant
2127,Leblon,-22984498,-43224273,Pap'AÃ§orda,Japanese Restaurant
2128,Leblon,-22985084,-43226169,Nagara Sushi,Japanese Restaurant
2129,Leblon,-22985439,-43227181,Koni Store,Japanese Restaurant
2130,Leblon,-22981051,-43222935,Let'Sushi,Japanese Restaurant
2131,Leblon,-22980587,-43222485,Justa Causa Sushiquim,Japanese Restaurant
2132,Leblon,-22980873,-43222429,Tabu Japanese Fusion,Japanese Restaurant
2133,Leblon,-22980812,-43222542,Peixoto Sushi Bar,Japanese Restaurant
2134,Leblon,-22985349,-43226991,Soba Noodle Bar,Japanese Restaurant
2135,Leblon,-22978843,-43223949,Sushimar,Japanese Restaurant
2136,Leblon,-22983087,-4321853,MitsubÃ¡,Japanese Restaurant
2137,Leblon,-22983308,-43226377,Restaurante Diferente Leblon Ltda,Japanese Restaurant
2138,Leblon,-22981893,-43224712,Deusimar,Japanese Restaurant
2139,Leblon,-22980771,-43222741,Sushi 107,Japanese Restaurant
2140,Leblon,-22983608,-4322055,Ymaki,Japanese Restaurant
2141,Leblon,-22983605,-43219358,Maitake Restaurante JaponÃªs,Japanese Restaurant
2142,Leblon,-22983581,-43219044,Koni Store - Rio Design Leblon,Japanese Restaurant
2143,Leblon,-22983563,-43218479,Maitake,Japanese Restaurant
2144,Leblon,-22981712,-4321787,Nori Cozinha Oriental,Japanese Restaurant
2145,Leme,-22964253,-43173162,Sushi Akyrio,Japanese Restaurant
2146,Urca,-22964479,-43175614,Japinhadelivery,Japanese Restaurant
2147,Copacabana,-22965385,-43174758,Restaurante Chinese Palace,Japanese Restaurant
2148,Copacabana,-2296337,-43173266,Mitsuo Japinha,Japanese Restaurant
2149,Copacabana,-22964431,-43171034,Oficina do Sushi,Japanese Restaurant
2150,Leme,-22964431,-43171034,EspaÃ§o Ox,Japanese Restaurant
2151,Copacabana,-22962659,-43176015,Koni Store,Japanese Restaurant
2152,Leme,-22964518,-43172667,Miss Tanaka,Japanese Restaurant
2153,São Conrado,-22996807,-43260264,Gurume,Japanese Restaurant
2154,Gávea,-22996443,-43259628,Teatro Fashion Mall,Japanese Restaurant
2155,Gávea,-22996933,-43260267,PÃ¡ru Inkas Sushi & Grill,Japanese Restaurant
2156,São Conrado,-22996256,-43259498,Sushi Garden,Japanese Restaurant
2157,Gávea,-22996103,-43259306,Padaria e Confeitaria Boulangerie Guerin - Shopping Fashion Mall em SÃ£o Conrado,Japanese Restaurant
2158,Botafogo,-22957034,-43176001,Gurume,Japanese Restaurant
2159,Urca,-22954236,-4317261,Matsuki Oriental ContemporÃ¢neo,Japanese Restaurant
2160,Botafogo,-22957467,-43176069,Koni Store,Japanese Restaurant
2161,Botafogo,-22957278,-43176384,Sushi Rio,Japanese Restaurant
2162,Centro,-22906858,-43177814,Haishi Carioca,Japanese Restaurant
2163,Centro,-22904168,-43173612,Hachiko,Japanese Restaurant
2164,Centro,-22910021,-43177766,Ten Kai,Japanese Restaurant
2165,Centro,-22902517,-43177776,Hakuba,Japanese Restaurant
2166,Centro,-22912154,-43187791,Mitsue Delivery,Japanese Restaurant
2167,Centro,-22903511,-43179869,Wok Sushi,Japanese Restaurant
2168,Centro,-22903107,-43176911,Kaiten Sushi Bar e Restaurante Ltda,Japanese Restaurant
2169,Centro,-22905268,-43175269,Let'Sushi,Japanese Restaurant
2170,Centro,-22912808,-43184294,Sushi da Lapa,Japanese Restaurant
2171,Centro,-2290154,-4317493,RIOMIX Botequim Lounge,Japanese Restaurant
2172,Centro,-22906899,-43177253,Teiki,Japanese Restaurant
2173,Centro,-22909333,-43185277,Restaurante Yipin,Japanese Restaurant
2174,Centro,-22910572,-43183801,Yatta Brasil,Japanese Restaurant
2175,Centro,-22902378,-4317564,Takahashi San,Japanese Restaurant
2176,Centro,-2290698,-43176502,Ekko's,Japanese Restaurant
2177,Centro,-22912808,-43184294,Estilo da Lapa,Japanese Restaurant
2178,Centro,-22904126,-43176685,Dalle Sushi e Cia,Japanese Restaurant
2179,Centro,-2289739,-43180288,Midori Restaurante,Japanese Restaurant
2180,Centro,-2290343,-43179303,O Japa,Japanese Restaurant
2181,Centro,-2290544,-43176026,Koni Store,Japanese Restaurant
2182,Centro,-22903897,-4317831,Wok Restaurante,Japanese Restaurant
2183,Centro,-22909327,-43184211,Hanami Samurai,Japanese Restaurant
2184,Centro,-22902631,-43177765,Hakuba,Japanese Restaurant
2185,Centro,-22903228,-43177165,Jappa da Quitanda,Japanese Restaurant
2186,Centro,-22904156,-43176748,Sushi &Tal,Japanese Restaurant
2187,Centro,-22908417,-43177289,Salpico,Japanese Restaurant
2188,Centro,-22904219,-4317675,Go Sushi,Japanese Restaurant
2189,Centro,-22899744,-43178525,Mais Japa,Japanese Restaurant
2190,Centro,-22899744,-43178525,Japa Sushi House,Japanese Restaurant
2191,Centro,-22907013,-43177757,Narumi - Culinaria Japonesa,Japanese Restaurant
2192,Centro,-22910734,-43184873,Advento Sushi,Japanese Restaurant
2193,Centro,-2290129,-43176115,Umai Culinaria Japonesa,Japanese Restaurant
2194,Centro,-22911741,-43182575,CafÃ© Sushi Bar,Japanese Restaurant
2195,Centro,-22907444,-43175635,Yori Sushi,Japanese Restaurant
2196,Centro,-22905542,-43174398,Flash Koni Bar Ltda,Japanese Restaurant
2197,Centro,-22907547,-43174006,EspaÃ§o Debret,Japanese Restaurant
2198,Centro,-22900877,-43181437,Oishi Restaurante,Japanese Restaurant
2199,Centro,-22903948,-43177496,Hakunsan Cater ComÃ©rcio,Japanese Restaurant
2200,Centro,-22902547,-43177839,Hakusan,Japanese Restaurant
2201,Centro,-22902643,-43177779,Restaurante Real Sushi,Japanese Restaurant
2202,Centro,-2290192,-43177573,Qg Quality Gourmet & Music Hall,Japanese Restaurant
2203,Flamengo,-22903137,-43176975,Manaita Sushi,Japanese Restaurant
2204,Centro,-22903107,-43176911,Kaiten,Japanese Restaurant
2205,Centro,-22906682,-43177059,Teiki Sushi To Go,Japanese Restaurant
2206,Centro,-22898475,-43181255,Rio Yokohama,Japanese Restaurant
2207,Centro,-22909843,-43178577,Tenkai,Japanese Restaurant
2208,Centro,-22905328,-43175396,Seu Japones,Japanese Restaurant
2209,Botafogo,-22953193,-43185696,Barbearia do ZÃ©,Professional Services
2210,Botafogo,-2294516,-43184187,Casa Majestic's,Professional Services
2211,Botafogo,-22952585,-43185995,Wow Hair Station,Professional Services
2212,Botafogo,-22949121,-43183968,Capemisa,Professional Services
2213,Botafogo,-22950214,-43180606,Regus do Brasil,Professional Services
2214,Botafogo,-22950371,-43180673,Centro Empresarial Mourisco,Professional Services
2215,Botafogo,-22950205,-43180983,BTG Pactual,Professional Services
2216,Botafogo,-22950347,-43177724,Condominio do Edificio Monique,Professional Services
2217,Botafogo,-22948835,-43182706,Acotel,Professional Services
2218,Botafogo,-22951151,-43181131,Botafogo Business Center,Professional Services
2219,Botafogo,-22949576,-4318216,CondomÃ­nio do EdifÃ­cio Bel Air,Professional Services
2220,Botafogo,-2295044,-43177789,Centro Empresarial Pasteur 110,Professional Services
2221,Urca,-22949853,-4317721,Lava RÃ¡pido Shell,Professional Services
2222,Botafogo,-22945072,-43182554,EdifÃ­cio Coral,Professional Services
2223,Botafogo,-22952772,-43176903,CondomÃ­nio do EdifÃ­cio Pasteur,Professional Services
2224,Botafogo,-22944065,-43182461,Banco ItauBBA,Professional Services
2225,Botafogo,-22949262,-43185979,CondomÃ­nio do EdifÃ­cio Plaza Etoile Residence Service,Professional Services
2226,Botafogo,-22949259,-43186104,CondomÃ­nio do EdifÃ­cio Varandas de SÃ£o Clemente,Professional Services
2227,Copacabana,-22954187,-4318252,Europa,Professional Services
2228,Botafogo,-22952339,-43185908,Banco Bradesco,Professional Services
2229,Botafogo,-22954805,-43177893,MansÃ£o Botafogo,Professional Services
2230,Botafogo,-22945377,-43185698,Bambina Oncos ServiÃ§os MÃ©dicos,Professional Services
2231,Botafogo,-22953506,-43185829,Dataprev,Professional Services
2232,Botafogo,-22949526,-43187531,ItaÃº Unibanco,Professional Services
2233,Botafogo,-22941925,-43180534,Ibol Botafogo,Professional Services
2234,Botafogo,-22943675,-43185406,Artcenicas Ideias e Solucoes Artisticas Ltda,Professional Services
2235,Botafogo,-22950551,-43187641,Art Cabeleireiros,Professional Services
2236,Botafogo,-22951324,-43187733,Loterias,Professional Services
2237,Botafogo,-22950789,-43188274,Ecad - EscritÃ³rio Central de ArrecadaÃ§Ã£o e DistribuiÃ§Ã£o,Professional Services
2238,Botafogo,-22941612,-43176449,CondomÃ­nio do EdifÃ­cio Apolo,Professional Services
2239,Botafogo,-22955133,-43185303,Laborlife AnÃ¡lises ClÃ­nicas,Professional Services
2240,Botafogo,-2295454,-43174436,Condominio do Edificio San Giovanni,Professional Services
2241,Botafogo,-22956528,-43181259,CondomÃ­nio do EdifÃ­cio Saint Marcel,Professional Services
2242,Botafogo,-22956064,-43175539,Qualitat Cabeleireiros,Professional Services
2243,Botafogo,-22952437,-43188187,Condominio do Edificio Corpus I,Professional Services
2244,Botafogo,-22940813,-43178061,Condominio Edificio Caparao,Professional Services
2245,Botafogo,-2295323,-43172335,Instituto Benjamin Constant,Professional Services
2246,Botafogo,-22952497,-43188314,Escola24horas,Professional Services
2247,Botafogo,-22949873,-43189506,Casa Firjan da IndÃºstria Criativa,Professional Services
2248,Laranjeiras,-22931601,-43179473,Werner Coiffeur,Professional Services
2249,Laranjeiras,-22931908,-43181174,Silvanio's Hair Design,Professional Services
2250,Flamengo,-22932221,-4317472,Banco Santander Brasil,Professional Services
2251,Botafogo,-22928341,-43176823,Banco Bradesco,Professional Services
2252,Catete,-22926666,-4317672,HSBC,Professional Services
2253,Catete,-22927612,-43179503,CondomÃ­nio do EdifÃ­cio Del ParanÃ¡,Professional Services
2254,Laranjeiras,-22933788,-43186438,Banco Bradesco,Professional Services
2255,Catete,-2292424,-43178858,CondomÃ­nio do EdifÃ­cio LÃºcia Maria,Professional Services
2256,Flamengo,-22929034,-431796,CondomÃ­nio do EdifÃ­cio Muzambinho,Professional Services
2257,Glória,-2292076,-43177458,Banco Bradesco,Professional Services
2258,Flamengo,-22934877,-43177149,Banco Bradesco,Professional Services
2259,Flamengo,-22924727,-43175873,ItaÃº Unibanco,Professional Services
2260,Catete,-2293073,-43177507,CondomÃ­nio do EdifÃ­cio SÃ£o Luiz,Professional Services
2261,Flamengo,-22926853,-43174516,Flamengo Park Towers,Professional Services
2262,Flamengo,-22928844,-43174326,CondomÃ­nio do EdifÃ­cio MÃ¡ximus,Professional Services
2263,Laranjeiras,-22931787,-4318092,Condominio do Edificio Solar de Laranjeiras (Solar de Laranjeiras),Professional Services
2264,Flamengo,-2293264,-43178368,Condominio do Edificio Palazzo Baependi,Professional Services
2265,Flamengo,-2293004,-43174605,CondomÃ­nio EdifÃ­cio Internacional Rio,Professional Services
2266,Flamengo,-2293001,-43174542,Michael Pager International Brasil,Professional Services
2267,Catete,-22932414,-43177234,Flamengo Tower Empresarial,Professional Services
2268,Catete,-22932767,-43177054,OLX Brasil,Professional Services
2269,Catete,-22924376,-43173215,EdifÃ­cio Manchete,Professional Services
2270,Flamengo,-22933484,-4317751,ClÃ­nica dos PÃ©s,Professional Services
2271,Flamengo,-22932378,-43174786,Condominio do Edificio Praia do Flamengo 200,Professional Services
2272,Laranjeiras,-22930311,-43187032,CondomÃ­nio AntÃ´nio Pereira Costa,Professional Services
2273,Laranjeiras,-22931266,-43186804,Banco ItaÃº - AgÃªncia 6136,Professional Services
2274,Laranjeiras,-22933577,-43182844,Porta dos Fundos,Professional Services
2275,Flamengo,-22933442,-43175313,CondomÃ­nio do EdifÃ­cio Lord George,Professional Services
2276,Flamengo,-22935123,-43179117,CondomÃ­nio Jardim Paissandu,Professional Services
2277,Laranjeiras,-2293433,-43184431,Secretaria Municipal de Urbanismo,Professional Services
2278,Laranjeiras,-22934035,-43184863,"Parque Laranjeiras , Rossi , Laranjeiras",Professional Services
2279,Catete,-22926837,-43178794,Barbearia Catete,Professional Services
2280,Catete,-22925114,-43179381,Jk DecoraÃ§Ãµes,Professional Services
2281,Catete,-22927672,-43176995,Jacex Boutique Cabeleireiro,Professional Services
2282,Catete,-22930558,-43179385,Kidde Brasil - Catete,Professional Services
2283,Flamengo,-2292766,-43176179,"Tec Catete Bombeiro, Gazista e Eletricista",Professional Services
2284,Flamengo,-22928606,-43176327,2m ManutenÃ§Ã£o,Professional Services
2285,Flamengo,-22929697,-43177043,Nucleo de Marketing,Professional Services
2286,Catete,-22924192,-43176912,Platinum Fotografia PublicitÃ¡ria Ltda,Professional Services
2287,Catete,-2293073,-43177507,ImobiliÃ¡ria do Catete,Professional Services
2288,Flamengo,-22928121,-43175438,Lufrad Entretenimentos Ltda,Professional Services
2289,Copacabana,-22972524,-43189671,Hortigil Hortifruti,Professional Services
2290,Copacabana,-22965225,-43180086,Cia dos TÃ©cnicos Studios,Professional Services
2291,Copacabana,-22966674,-43186959,ItaÃº Unibanco,Professional Services
2292,Copacabana,-22966969,-43186527,Banco Bradesco,Professional Services
2293,Copacabana,-22966405,-4318758,Shopping Cidade Copacabana,Professional Services
2294,Copacabana,-22971537,-43184691,CondomÃ­nio do EdifÃ­cio Luiz CamÃµes,Professional Services
2295,Copacabana,-22970429,-43184727,CondomÃ­nio do EdifÃ­cio Atlanta,Professional Services
2296,Copacabana,-22971641,-43187038,Banco Bradesco,Professional Services
2297,Copacabana,-22969357,-43184576,Banco ItaÃº - Ag. 0308 Rio Copacabana,Professional Services
2298,Copacabana,-22971317,-43187258,CondomÃ­nio do EdifÃ­cio Boutiques,Professional Services
2299,Copacabana,-22970552,-43184856,Condominio Domingos Ferreira,Professional Services
2300,Copacabana,-22974795,-43187341,Condominio do Edificio Ribeiro Campos,Professional Services
2301,Copacabana,-2297369,-43188569,Banrisul,Professional Services
2302,Copacabana,-22969468,-43185206,Banco do Brasil,Professional Services
2303,Copacabana,-22975015,-43188726,Light,Professional Services
2304,Copacabana,-22974536,-43191538,Sauber Zauber Lavanderia,Professional Services
2305,Copacabana,-22976996,-4319053,Antonoff Beauty Center,Professional Services
2306,Copacabana,-22964572,-43183584,CondomÃ­nio do EdifÃ­cio Lausanne,Professional Services
2307,Copacabana,-22966063,-43178161,CondomÃ­nio do EdifÃ­cio Itabira,Professional Services
2308,Copacabana,-22977381,-43190288,Banco Real,Professional Services
2309,Copacabana,-22972669,-43184969,Camaflage Brasil,Professional Services
2310,Copacabana,-22971393,-4318544,Telenet,Professional Services
2311,Copacabana,-22969878,-43185279,"""francy's Relojoaria Ltda. Me""",Professional Services
2312,Copacabana,-22972151,-43186776,Favela Rio,Professional Services
2313,Copacabana,-22970576,-43186487,Sucesso Garantido ComÃ©rcio de Calcados Ltda ME,Professional Services
2314,Copacabana,-22969622,-43185398,Copa Hair,Professional Services
2315,Copacabana,-22969357,-43184576,MaurÃ­cio Neves SpÃ­nola,Professional Services
2316,Copacabana,-2296917,-43184446,M Viegas Pereira,Professional Services
2317,Copacabana,-22971191,-43187255,Itabus Publicidade em Ã”nibus,Professional Services
2318,Copacabana,-22971155,-43187442,Soulier CriaÃ§Ãµes Ltda,Professional Services
2319,Copacabana,-22968881,-43184628,Bottine Fashion Copacabana,Professional Services
2320,Copacabana,-22968853,-43184204,Navel Empreendimentos e ParticipaÃ§Ãµes,Professional Services
